localidad,nom_loc,nom_dpto,nom_prov,nom_pais,dpto_partido,provincia,pais
9619,LOS BALDES,General José de San Martín,Salta,Argentina,5466056,5466,54
9620,SAN BERNARDO (SANTA VICTORIA-RIVADAVIA-DPTO. RIVADAVIA),Indeterminado,Salta,Argentina,5466998,5466,54
9621,MANUEL ELORDI,General José de San Martín,Salta,Argentina,5466056,5466,54
9622,NUEVO PORVENIR,General José de San Martín,Salta,Argentina,5466056,5466,54
9623,PUESTO GRANDE,General José de San Martín,Salta,Argentina,5466056,5466,54
9624,CAMPICHUELO,Orán,Salta,Argentina,5466126,5466,54
9625,CORONEL CORNEJO,General José de San Martín,Salta,Argentina,5466056,5466,54
9626,EL SUNCHAL,Indeterminado,Salta,Argentina,5466998,5466,54
9627,GENERAL BALLIVIAN,General José de San Martín,Salta,Argentina,5466056,5466,54
9628,SENDA HACHADA,General José de San Martín,Salta,Argentina,5466056,5466,54
9629,TONONO,General José de San Martín,Salta,Argentina,5466056,5466,54
9630,POCOY,General José de San Martín,Salta,Argentina,5466056,5466,54
9631,TRANQUITAS,General José de San Martín,Salta,Argentina,5466056,5466,54
9632,ANTONIO QUIJARRO,General José de San Martín,Salta,Argentina,5466056,5466,54
9633,CAMPO LIBRE,General José de San Martín,Salta,Argentina,5466056,5466,54
9634,YARIGUARENDA,General José de San Martín,Salta,Argentina,5466056,5466,54
9635,CAPITAN JUAN PAGE,General José de San Martín,Salta,Argentina,5466056,5466,54
9636,COBOS,General José de San Martín,Salta,Argentina,5466056,5466,54
9637,DRAGONES,General José de San Martín,Salta,Argentina,5466056,5466,54
9638,EMBOSCADA,General José de San Martín,Salta,Argentina,5466056,5466,54
9639,LOS BLANCOS,Rivadavia,Salta,Argentina,5466133,5466,54
9640,LOS RANCHILLOS,General José de San Martín,Salta,Argentina,5466056,5466,54
9641,LA ASUNCION,Indeterminado,Salta,Argentina,5466998,5466,54
9642,LUNA MUERTA,General José de San Martín,Salta,Argentina,5466056,5466,54
9643,INGENIO SAN MARTIN (DESVIO PARTICULAR FCGB),General José de San Martín,Salta,Argentina,5466056,5466,54
9644,MISTOL MAREADO,Rivadavia,Salta,Argentina,5466133,5466,54
9645,MISTOLAR,Rivadavia,Salta,Argentina,5466133,5466,54
9646,MONTE CARMELO,General José de San Martín,Salta,Argentina,5466056,5466,54
9647,KM 1398 (APEADERO FCGB),Indeterminado,Salta,Argentina,5466998,5466,54
9648,RIO ANCHO (APEADERO FCGB),General José de San Martín,Salta,Argentina,5466056,5466,54
9649,MORILLO,Rivadavia,Salta,Argentina,5466133,5466,54
9650,PEDRO LOZANO,General José de San Martín,Salta,Argentina,5466056,5466,54
9651,POZO BRAVO,General José de San Martín,Salta,Argentina,5466056,5466,54
9652,RESISTENCIA,Rivadavia,Salta,Argentina,5466133,5466,54
9653,ANGOSTURA,General José de San Martín,Salta,Argentina,5466056,5466,54
9654,SAN PATRICIO,General José de San Martín,Salta,Argentina,5466056,5466,54
9655,RIO DE LAS PIEDRAS,Rivadavia,Salta,Argentina,5466133,5466,54
9656,SANTA CLARA,General José de San Martín,Salta,Argentina,5466056,5466,54
9657,SURI PINTADO,Rivadavia,Salta,Argentina,5466133,5466,54
9658,TABACO CIMARRON,Rivadavia,Salta,Argentina,5466133,5466,54
9659,MANUELA PEDRAZA,Rivadavia,Salta,Argentina,5466133,5466,54
9660,TARTAGAL,Rivadavia,Salta,Argentina,5466133,5466,54
9661,VILLA SAAVEDRA,General José de San Martín,Salta,Argentina,5466056,5466,54
9662,CORRALITO,Rivadavia,Salta,Argentina,5466133,5466,54
9663,ALTO DE LA SIERRA,General José de San Martín,Salta,Argentina,5466056,5466,54
9664,ESPINILLO,Rivadavia,Salta,Argentina,5466133,5466,54
9665,AMBERES,General José de San Martín,Salta,Argentina,5466056,5466,54
9666,CABEZA DE BUEY,General José de San Martín,Salta,Argentina,5466056,5466,54
9667,HITO 1,General José de San Martín,Salta,Argentina,5466056,5466,54
9668,CRUZ QUEMADA,General José de San Martín,Salta,Argentina,5466056,5466,54
9669,MISION LA PAZ,Rivadavia,Salta,Argentina,5466133,5466,54
9670,GENERAL ENRIQUE MOSCONI,Rivadavia,Salta,Argentina,5466133,5466,54
9671,LAS LOMITAS,Rivadavia,Salta,Argentina,5466133,5466,54
9672,VESPUCIO,Indeterminado,Salta,Argentina,5466998,5466,54
9673,POZO VERDE,Rivadavia,Salta,Argentina,5466133,5466,54
9674,CAMINERA SAN PEDRITO,Rivadavia,Salta,Argentina,5466133,5466,54
9675,CAMPAMENTO SAN PEDRITO,Indeterminado,Salta,Argentina,5466998,5466,54
9676,HICKMANN,Rivadavia,Salta,Argentina,5466133,5466,54
9677,PLUMA DEL PATO,Rivadavia,Salta,Argentina,5466133,5466,54
9678,CAMPAMENTO TABLILLA,General José de San Martín,Salta,Argentina,5466056,5466,54
9679,KM 1448 (APEADERO FCGB),Indeterminado,Salta,Argentina,5466998,5466,54
9680,CAMPAMENTO VESPUCIO,General José de San Martín,Salta,Argentina,5466056,5466,54
9681,ITIYURO,Indeterminado,Salta,Argentina,5466998,5466,54
9682,EL AGUAY,General José de San Martín,Salta,Argentina,5466056,5466,54
9683,POCITOS,Indeterminado,Salta,Argentina,5466998,5466,54
9684,RECAREDO,General José de San Martín,Salta,Argentina,5466056,5466,54
9685,PIQUIRENDA,General José de San Martín,Salta,Argentina,5466056,5466,54
9686,TOBANTIRENDA,General José de San Martín,Salta,Argentina,5466056,5466,54
9687,YACUY,General José de San Martín,Salta,Argentina,5466056,5466,54
9688,SAN ANTONIO (SAN PEDRO IRUYA-DPTO. IRUYA),Indeterminado,Salta,Argentina,5466998,5466,54
9689,AGUARAY,General José de San Martín,Salta,Argentina,5466056,5466,54
9690,CAMPO DURAN,General José de San Martín,Salta,Argentina,5466056,5466,54
9691,MACUETA,General José de San Martín,Salta,Argentina,5466056,5466,54
9692,RIO CARAPAN,General José de San Martín,Salta,Argentina,5466056,5466,54
9693,ACAMBUCO,General José de San Martín,Salta,Argentina,5466056,5466,54
9694,SAN ISIDRO (IRUYA-DPTO. IRUYA),Indeterminado,Salta,Argentina,5466998,5466,54
9695,SALVADOR MAZZA,General José de San Martín,Salta,Argentina,5466056,5466,54
9696,ASTILLERO,General José de San Martín,Salta,Argentina,5466056,5466,54
9697,CANCILLAR,General José de San Martín,Salta,Argentina,5466056,5466,54
9698,SAN PEDRO IRUYA,Indeterminado,Salta,Argentina,5466998,5466,54
9699,CASA GRANDE,General José de San Martín,Salta,Argentina,5466056,5466,54
9700,ALTO COMEDERO,Doctor Manuel Belgrano,Jujuy,Argentina,5438021,5438,54
9701,BARRIO JOHN F. KENNEDY,Indeterminado,Jujuy,Argentina,5438998,5438,54
9702,BARRIO LOS CEIBOS,Indeterminado,Jujuy,Argentina,5438998,5438,54
9703,BARRIO LUJAN,Indeterminado,Jujuy,Argentina,5438998,5438,54
